"symbol","TS","time","open","high","low","close","volume"
"BTCEUR",1517875200000,"02/06/2018 00:00:00",5614,6359.6,4840.812,6202,15137.18465227
"BTCEUR",1517961600000,"02/07/2018 00:00:00",6199.4,6877.1,5792,6188,7145.90918039
"BTCEUR",1518048000000,"02/08/2018 00:00:00",6195.6091201,7074.8,6165,6714.0852651,4151.62152814
"BTCEUR",1518134400000,"02/09/2018 00:00:00",6713,7157.3,6302.03955,7076.2,3919.93915093
"BTCEUR",1518220800000,"02/10/2018 00:00:00",7089.1,7401.881088,6652.7,6992.4,4348.22208682
"BTCEUR",1518307200000,"02/11/2018 00:00:00",6980.1403104,6980.1403104,6405.662304,6584.34528,3192.54502497
"BTCEUR",1518393600000,"02/12/2018 00:00:00",6584,7318.7006802,6584,7237.868799,4308.89813901
"BTCEUR",1518480000000,"02/13/2018 00:00:00",7248.2,7278,6745.6,6881.4,1779.37681229
"BTCEUR",1518480000000,"02/13/2018 00:00:00",7248.2,7278,6745.6,6881.4,1779.37681229
"BTCEUR",1518566400000,"02/14/2018 00:00:00",6906.8883177,7614.1195768,6905,7597.583895,2729.88804871
"BTCEUR",1518652800000,"02/15/2018 00:00:00",7587,8144.11566,7500,7992,3478.80966206
"BTCEUR",1518739200000,"02/16/2018 00:00:00",7992.8,8238.4,7738,8187.737064,1588.5605188
"BTCEUR",1518825600000,"02/17/2018 00:00:00",8172,8926.6,8098.9,8902.5,2086.31497876
"BTCEUR",1518912000000,"02/18/2018 00:00:00",8908.6,9060.7,8153.1,8374.1,3423.66969385
"BTCEUR",1518998400000,"02/19/2018 00:00:00",8350.9,9073.1,8296.9,9010.4,2716.60226125
"BTCEUR",1519084800000,"02/20/2018 00:00:00",9000.5,9550,8994.3078,9090.7,3759.82279626
"BTCEUR",1519171200000,"02/21/2018 00:00:00",9080,9105.8,8300,8511,4006.22247258
