"symbol","date","openTime","open","high","low","close","volume"
,"03 01 2018","10:06:00","0.05769200","0.05777200","0.05760000","0.05763600","370.76100000"
,"03 01 2018","10:07:00","0.05772000","0.05780400","0.05761800","0.05773200","452.60400000"
,"03 01 2018","10:08:00","0.05773200","0.05780000","0.05762100","0.05773900","370.54400000"
,"03 01 2018","10:09:00","0.05773800","0.05788800","0.05761700","0.05776300","332.11300000"
,"03 01 2018","10:10:00","0.05776500","0.05786100","0.05765500","0.05774200","478.75800000"
,"03 01 2018","10:11:00","0.05774200","0.05780000","0.05765900","0.05780000","293.93800000"
,"03 01 2018","10:12:00","0.05779000","0.05799700","0.05732600","0.05785600","555.19700000"
,"03 01 2018","10:13:00","0.05790000","0.05815600","0.05784000","0.05793800","406.88800000"
,"03 01 2018","10:14:00","0.05793800","0.05827600","0.05792200","0.05798600","333.57600000"
,"03 01 2018","10:15:00","0.05798700","0.05858000","0.05798700","0.05813200","348.79000000"
,"03 01 2018","10:16:00","0.05817300","0.05858000","0.05811700","0.05815800","172.87700000"
,"03 01 2018","10:17:00","0.05815800","0.05821700","0.05811700","0.05812000","299.42500000"
,"03 01 2018","10:18:00","0.05812000","0.05855800","0.05811700","0.05826700","309.89100000"
,"03 01 2018","10:19:00","0.05852400","0.05855200","0.05814600","0.05826900","213.78300000"
,"03 01 2018","10:20:00","0.05819200","0.05854000","0.05815900","0.05823100","291.89900000"
,"03 01 2018","10:21:00","0.05823100","0.05842900","0.05818000","0.05822000","309.46500000"
,"03 01 2018","10:22:00","0.05825300","0.05835500","0.05820000","0.05831500","375.21800000"
,"03 01 2018","10:23:00","0.05831500","0.05849900","0.05821300","0.05834600","329.43700000"
,"03 01 2018","10:24:00","0.05834600","0.05842100","0.05825000","0.05835700","228.01500000"
,"03 01 2018","10:25:00","0.05830700","0.05836200","0.05830700","0.05831200","141.09100000"
,"03 01 2018","10:26:00","0.05835000","0.05844100","0.05830200","0.05835600","246.24500000"
,"03 01 2018","10:27:00","0.05835600","0.05845900","0.05833800","0.05845200","266.16000000"
,"03 01 2018","10:28:00","0.05845000","0.05857000","0.05838700","0.05845300","224.46300000"
,"03 01 2018","10:29:00","0.05845300","0.05854000","0.05835100","0.05845800","245.69700000"
,"03 01 2018","10:30:00","0.05842100","0.05846800","0.05834800","0.05835600","194.06100000"
,"03 01 2018","10:31:00","0.05842300","0.05842900","0.05835000","0.05842600","126.08900000"
,"03 01 2018","10:32:00","0.05842600","0.05854500","0.05837100","0.05843200","139.57800000"
,"03 01 2018","10:33:00","0.05843300","0.05858000","0.05843300","0.05848000","257.49900000"
,"03 01 2018","10:34:00","0.05843900","0.05853000","0.05841700","0.05845200","175.19600000"
,"03 01 2018","10:35:00","0.05851200","0.05853000","0.05843900","0.05852400","296.45700000"
,"03 01 2018","10:36:00","0.05852400","0.05853000","0.05843900","0.05844400","277.88000000"
,"03 01 2018","10:37:00","0.05844400","0.05850100","0.05831200","0.05839000","237.88800000"
,"03 01 2018","10:38:00","0.05844500","0.05854200","0.05830700","0.05845400","232.69800000"
,"03 01 2018","10:39:00","0.05838800","0.05851700","0.05838700","0.05841800","165.76000000"
,"03 01 2018","10:40:00","0.05851100","0.05854100","0.05839400","0.05849000","223.86600000"
,"03 01 2018","10:41:00","0.05842500","0.05849100","0.05835000","0.05847800","337.40100000"
,"03 01 2018","10:42:00","0.05847700","0.05848100","0.05830500","0.05837300","319.41800000"
,"03 01 2018","10:43:00","0.05837300","0.05841600","0.05830500","0.05838800","285.72400000"
,"03 01 2018","10:44:00","0.05833500","0.05838600","0.05829700","0.05829800","168.65800000"
,"03 01 2018","10:45:00","0.05835300","0.05839300","0.05829700","0.05838800","187.56700000"
,"03 01 2018","10:46:00","0.05838800","0.05845100","0.05832400","0.05840800","180.48000000"
,"03 01 2018","10:47:00","0.05845100","0.05853400","0.05833300","0.05845500","205.67900000"
,"03 01 2018","10:48:00","0.05845600","0.05853000","0.05845100","0.05847200","276.55600000"
,"03 01 2018","10:49:00","0.05852200","0.05854800","0.05847000","0.05848400","197.93000000"
,"03 01 2018","10:50:00","0.05851900","0.05854400","0.05845100","0.05848500","131.83500000"
,"03 01 2018","10:51:00","0.05853000","0.05859600","0.05848000","0.05857900","286.09000000"
,"03 01 2018","10:52:00","0.05857900","0.05866500","0.05852000","0.05863400","266.61500000"
,"03 01 2018","10:53:00","0.05858300","0.05865200","0.05858000","0.05864100","130.78100000"
,"03 01 2018","10:54:00","0.05864100","0.05874800","0.05858000","0.05864000","267.42700000"
,"03 01 2018","10:55:00","0.05864000","0.05875200","0.05864000","0.05870800","195.76200000"
,"03 01 2018","10:56:00","0.05870800","0.05870800","0.05853500","0.05853500","247.58400000"
,"03 01 2018","10:57:00","0.05864700","0.05864900","0.05852200","0.05853400","350.53700000"
,"03 01 2018","10:58:00","0.05855300","0.05867500","0.05852200","0.05859200","172.96200000"
,"03 01 2018","10:59:00","0.05867400","0.05871000","0.05856800","0.05863800","248.94400000"
,"03 01 2018","11:00:00","0.05863800","0.05880100","0.05857900","0.05880100","310.33200000"
,"03 01 2018","11:01:00","0.05868700","0.05897600","0.05868700","0.05877300","424.56900000"
,"03 01 2018","11:02:00","0.05877300","0.05888300","0.05869000","0.05871900","424.09300000"
,"03 01 2018","11:03:00","0.05882000","0.05884900","0.05861100","0.05877600","357.11600000"
,"03 01 2018","11:04:00","0.05877500","0.05885800","0.05868800","0.05879700","292.02600000"
,"03 01 2018","11:05:00","0.05879700","0.05886200","0.05870100","0.05873000","401.43200000"
,"03 01 2018","11:06:00","0.05875300","0.05888000","0.05872900","0.05874800","444.97800000"
,"03 01 2018","11:07:00","0.05874900","0.05900000","0.05869100","0.05879100","335.10200000"
,"03 01 2018","11:08:00","0.05877200","0.05900000","0.05877100","0.05883900","453.11700000"
,"03 01 2018","11:09:00","0.05895500","0.05900000","0.05879100","0.05889400","326.66600000"
,"03 01 2018","11:10:00","0.05889400","0.05898300","0.05887600","0.05894500","275.07600000"
,"03 01 2018","11:11:00","0.05890200","0.05900000","0.05887600","0.05898100","249.85900000"
,"03 01 2018","11:12:00","0.05890000","0.05900000","0.05887600","0.05896000","227.77100000"
,"03 01 2018","11:13:00","0.05896000","0.05899800","0.05887600","0.05895900","162.20500000"
,"03 01 2018","11:14:00","0.05895600","0.05896000","0.05885600","0.05894500","230.62300000"
,"03 01 2018","11:15:00","0.05887500","0.05899500","0.05880000","0.05892800","314.18800000"
,"03 01 2018","11:16:00","0.05884200","0.05892700","0.05880000","0.05892400","192.38100000"
,"03 01 2018","11:17:00","0.05892100","0.05900000","0.05885300","0.05892300","258.65500000"
,"03 01 2018","11:18:00","0.05900000","0.05910000","0.05892000","0.05898200","312.83200000"
,"03 01 2018","11:19:00","0.05898200","0.05906800","0.05889100","0.05890700","192.01300000"
,"03 01 2018","11:20:00","0.05898400","0.05904700","0.05891100","0.05903300","236.02200000"
,"03 01 2018","11:21:00","0.05903300","0.05907800","0.05890500","0.05903600","210.53400000"
,"03 01 2018","11:22:00","0.05906800","0.05907800","0.05895000","0.05899200","190.55700000"
,"03 01 2018","11:23:00","0.05907500","0.05907500","0.05896900","0.05904100","328.46000000"
,"03 01 2018","11:24:00","0.05904100","0.05910000","0.05896800","0.05900200","348.16300000"
,"03 01 2018","11:25:00","0.05900100","0.05909900","0.05900100","0.05902800","182.04700000"
,"03 01 2018","11:26:00","0.05902800","0.05909600","0.05896900","0.05907800","241.07300000"
,"03 01 2018","11:27:00","0.05899700","0.05909200","0.05899700","0.05902700","215.52600000"
,"03 01 2018","11:28:00","0.05907900","0.05912600","0.05902800","0.05906400","117.71800000"
,"03 01 2018","11:29:00","0.05906400","0.05912000","0.05902700","0.05909400","184.35500000"
,"03 01 2018","11:30:00","0.05903800","0.05903800","0.05899100","0.05899800","392.67300000"
,"03 01 2018","11:31:00","0.05899800","0.05899800","0.05879100","0.05886000","322.42100000"
,"03 01 2018","11:32:00","0.05886000","0.05892000","0.05879100","0.05892000","257.61100000"
,"03 01 2018","11:33:00","0.05891900","0.05892800","0.05877600","0.05877600","146.00400000"
,"03 01 2018","11:34:00","0.05877100","0.05884200","0.05874900","0.05881000","310.25300000"
,"03 01 2018","11:35:00","0.05881000","0.05881500","0.05870800","0.05875600","285.54000000"
,"03 01 2018","11:36:00","0.05875600","0.05877900","0.05863800","0.05869600","323.30800000"
,"03 01 2018","11:37:00","0.05869600","0.05874500","0.05855900","0.05864500","302.59200000"
,"03 01 2018","11:38:00","0.05870400","0.05880000","0.05862000","0.05879200","278.33400000"
,"03 01 2018","11:39:00","0.05879200","0.05889000","0.05868300","0.05877700","254.07100000"
,"03 01 2018","11:40:00","0.05877700","0.05879800","0.05870500","0.05872800","232.77600000"
,"03 01 2018","11:41:00","0.05872800","0.05879800","0.05868300","0.05876200","125.61500000"
,"03 01 2018","11:42:00","0.05873700","0.05880900","0.05860200","0.05865000","332.96400000"
,"03 01 2018","11:43:00","0.05874700","0.05876400","0.05864000","0.05864600","249.84800000"
,"03 01 2018","11:44:00","0.05870000","0.05870400","0.05861100","0.05862400","247.76200000"
,"03 01 2018","11:45:00","0.05868200","0.05871000","0.05861700","0.05866000","114.87900000"
,"03 01 2018","11:46:00","0.05866000","0.05880100","0.05866000","0.05870400","296.13400000"
,"03 01 2018","11:47:00","0.05874300","0.05880100","0.05870100","0.05873900","253.79800000"
,"03 01 2018","11:48:00","0.05874000","0.05890000","0.05874000","0.05878700","301.30600000"
,"03 01 2018","11:49:00","0.05878700","0.05884000","0.05870500","0.05873900","195.20600000"
,"03 01 2018","11:50:00","0.05871300","0.05880500","0.05870000","0.05872800","360.10400000"
,"03 01 2018","11:51:00","0.05872600","0.05878700","0.05864800","0.05868100","182.63900000"
,"03 01 2018","11:52:00","0.05873900","0.05874500","0.05863800","0.05871300","175.08800000"
,"03 01 2018","11:53:00","0.05863800","0.05871100","0.05855300","0.05855300","268.76400000"
,"03 01 2018","11:54:00","0.05857400","0.05864300","0.05846700","0.05857000","213.52400000"
,"03 01 2018","11:55:00","0.05856500","0.05864200","0.05853500","0.05860200","214.18300000"
,"03 01 2018","11:56:00","0.05859100","0.05869900","0.05858600","0.05860200","325.95300000"
,"03 01 2018","11:57:00","0.05860700","0.05868600","0.05860000","0.05865700","264.19000000"
,"03 01 2018","11:58:00","0.05865700","0.05879000","0.05858600","0.05870800","503.48500000"
,"03 01 2018","11:59:00","0.05862200","0.05870900","0.05858600","0.05869300","319.35800000"
,"03 01 2018","12:00:00","0.05869600","0.05878700","0.05858700","0.05862100","213.83300000"
,"03 01 2018","12:01:00","0.05862100","0.05875000","0.05857600","0.05874700","261.96900000"
,"03 01 2018","12:02:00","0.05874500","0.05874500","0.05861200","0.05870200","231.06700000"
,"03 01 2018","12:03:00","0.05866000","0.05871900","0.05858600","0.05860500","301.56000000"
,"03 01 2018","12:04:00","0.05861700","0.05872700","0.05851000","0.05861800","268.99400000"
,"03 01 2018","12:05:00","0.05861800","0.05864600","0.05850000","0.05852800","209.80300000"
,"03 01 2018","12:06:00","0.05861900","0.05864600","0.05848500","0.05857600","418.24300000"
,"03 01 2018","12:07:00","0.05862700","0.05863900","0.05855500","0.05863700","207.62200000"
,"03 01 2018","12:08:00","0.05863700","0.05873300","0.05851300","0.05865100","277.13500000"
,"03 01 2018","12:09:00","0.05870500","0.05878900","0.05857300","0.05866800","292.53500000"
,"03 01 2018","12:10:00","0.05871200","0.05878900","0.05851100","0.05878800","289.91000000"
,"03 01 2018","12:11:00","0.05868100","0.05878900","0.05860000","0.05860000","437.68900000"
,"03 01 2018","12:12:00","0.05860000","0.05880000","0.05860000","0.05876100","492.95500000"
,"03 01 2018","12:13:00","0.05876100","0.05880200","0.05860200","0.05871200","281.29000000"
,"03 01 2018","12:14:00","0.05862500","0.05881400","0.05862400","0.05865000","390.91700000"
,"03 01 2018","12:15:00","0.05865000","0.05884600","0.05864100","0.05870900","382.44500000"
,"03 01 2018","12:16:00","0.05870900","0.05884600","0.05864100","0.05870700","286.52200000"
,"03 01 2018","12:17:00","0.05870700","0.05875500","0.05863900","0.05864900","355.29800000"
,"03 01 2018","12:18:00","0.05870300","0.05875600","0.05851100","0.05853100","289.34700000"
,"03 01 2018","12:19:00","0.05860400","0.05866400","0.05851100","0.05854500","269.25900000"
,"03 01 2018","12:20:00","0.05854600","0.05866800","0.05844300","0.05854000","312.90200000"
,"03 01 2018","12:21:00","0.05866400","0.05866800","0.05854200","0.05856800","209.32600000"
,"03 01 2018","12:22:00","0.05856800","0.05868000","0.05849700","0.05863100","191.75300000"
,"03 01 2018","12:23:00","0.05862900","0.05873000","0.05847500","0.05858600","284.42100000"
,"03 01 2018","12:24:00","0.05858600","0.05872700","0.05853600","0.05855000","212.39600000"
,"03 01 2018","12:25:00","0.05861200","0.05873000","0.05852000","0.05866900","273.74900000"
,"03 01 2018","12:26:00","0.05855200","0.05871300","0.05855000","0.05869200","295.40300000"
,"03 01 2018","12:27:00","0.05867600","0.05869700","0.05841200","0.05858900","399.39800000"
,"03 01 2018","12:28:00","0.05858900","0.05863700","0.05836200","0.05852100","422.58000000"
,"03 01 2018","12:29:00","0.05852200","0.05861800","0.05842700","0.05851100","479.42100000"
,"03 01 2018","12:30:00","0.05851000","0.05868400","0.05844000","0.05852500","287.18800000"
,"03 01 2018","12:31:00","0.05860600","0.05873000","0.05852800","0.05861700","305.48600000"
,"03 01 2018","12:32:00","0.05861700","0.05880000","0.05852200","0.05856000","295.46800000"
,"03 01 2018","12:33:00","0.05852400","0.05872600","0.05850000","0.05860600","271.49500000"
,"03 01 2018","12:34:00","0.05857800","0.05869600","0.05853200","0.05863100","377.27200000"
,"03 01 2018","12:35:00","0.05863100","0.05868100","0.05854900","0.05867900","186.85900000"
,"03 01 2018","12:36:00","0.05857200","0.05872400","0.05855300","0.05856700","254.92800000"
,"03 01 2018","12:37:00","0.05862300","0.05865800","0.05849000","0.05849100","248.07500000"
,"03 01 2018","12:38:00","0.05859100","0.05859100","0.05845100","0.05850500","267.90200000"
,"03 01 2018","12:39:00","0.05850500","0.05859900","0.05844400","0.05855600","237.38500000"
,"03 01 2018","12:40:00","0.05850100","0.05855800","0.05844800","0.05845200","205.08700000"
,"03 01 2018","12:41:00","0.05845200","0.05853000","0.05842500","0.05848700","229.29000000"
,"03 01 2018","12:42:00","0.05842600","0.05848800","0.05821100","0.05837700","286.24800000"
,"03 01 2018","12:43:00","0.05840400","0.05847800","0.05835100","0.05843600","318.75100000"
,"03 01 2018","12:44:00","0.05843600","0.05848800","0.05837000","0.05838400","297.79900000"
,"03 01 2018","12:45:00","0.05837200","0.05848100","0.05837200","0.05846500","221.31800000"
,"03 01 2018","12:46:00","0.05845500","0.05855400","0.05839500","0.05852200","287.32800000"
,"03 01 2018","12:47:00","0.05852200","0.05857600","0.05842700","0.05845000","168.76000000"
,"03 01 2018","12:48:00","0.05850600","0.05851700","0.05844300","0.05851700","271.14500000"
,"03 01 2018","12:49:00","0.05851700","0.05860000","0.05845100","0.05855500","373.59200000"
,"03 01 2018","12:50:00","0.05850000","0.05855600","0.05844200","0.05849900","213.96600000"
,"03 01 2018","12:51:00","0.05849900","0.05857200","0.05844100","0.05850000","232.48800000"
,"03 01 2018","12:52:00","0.05850000","0.05862000","0.05844600","0.05856300","343.93200000"
,"03 01 2018","12:53:00","0.05849000","0.05864700","0.05845800","0.05858600","243.23800000"
,"03 01 2018","12:54:00","0.05851200","0.05865000","0.05851200","0.05860500","346.64000000"
,"03 01 2018","12:55:00","0.05860600","0.05869500","0.05849500","0.05859200","391.02600000"
,"03 01 2018","12:56:00","0.05865100","0.05883900","0.05859300","0.05865700","263.04700000"
,"03 01 2018","12:57:00","0.05865700","0.05879700","0.05865200","0.05879700","200.25800000"
,"03 01 2018","12:58:00","0.05879700","0.05883900","0.05865600","0.05871800","249.73300000"
,"03 01 2018","12:59:00","0.05872600","0.05877900","0.05866300","0.05871000","290.71400000"
,"03 01 2018","13:00:00","0.05870800","0.05875600","0.05861200","0.05870200","321.40400000"
,"03 01 2018","13:01:00","0.05870200","0.05875600","0.05860300","0.05862300","284.33500000"
,"03 01 2018","13:02:00","0.05870100","0.05870100","0.05846000","0.05862800","276.34100000"
,"03 01 2018","13:03:00","0.05854700","0.05868100","0.05846300","0.05852000","263.11400000"
,"03 01 2018","13:04:00","0.05852000","0.05865100","0.05844100","0.05857700","336.62900000"
,"03 01 2018","13:05:00","0.05863200","0.05865300","0.05857400","0.05858800","581.16800000"
,"03 01 2018","13:06:00","0.05858200","0.05865000","0.05858000","0.05859500","237.54300000"
,"03 01 2018","13:07:00","0.05865000","0.05875900","0.05857400","0.05865100","411.68600000"
,"03 01 2018","13:08:00","0.05869900","0.05877900","0.05865100","0.05870000","403.52500000"
,"03 01 2018","13:09:00","0.05874900","0.05875500","0.05864200","0.05865200","224.04900000"
,"03 01 2018","13:10:00","0.05871100","0.05871200","0.05857400","0.05860200","324.34100000"
,"03 01 2018","13:11:00","0.05865000","0.05875300","0.05860300","0.05865400","304.69300000"
,"03 01 2018","13:12:00","0.05865400","0.05874900","0.05862900","0.05865800","226.75300000"
,"03 01 2018","13:13:00","0.05865900","0.05874500","0.05865900","0.05868000","239.28800000"
,"03 01 2018","13:14:00","0.05869900","0.05871800","0.05862500","0.05863000","247.65500000"
,"03 01 2018","13:15:00","0.05868700","0.05869000","0.05857500","0.05862500","225.49300000"
,"03 01 2018","13:16:00","0.05862500","0.05870500","0.05857500","0.05860100","202.75400000"
,"03 01 2018","13:17:00","0.05860200","0.05868200","0.05860200","0.05867400","262.65400000"
,"03 01 2018","13:18:00","0.05867300","0.05867800","0.05860000","0.05865100","206.79200000"
,"03 01 2018","13:19:00","0.05865100","0.05868000","0.05858300","0.05861800","225.09400000"
,"03 01 2018","13:20:00","0.05861900","0.05870100","0.05859800","0.05863200","192.37500000"
,"03 01 2018","13:21:00","0.05869100","0.05873100","0.05857500","0.05872500","280.74200000"
,"03 01 2018","13:22:00","0.05867100","0.05875000","0.05865300","0.05871100","188.70800000"
,"03 01 2018","13:23:00","0.05871000","0.05871100","0.05860100","0.05870800","167.05800000"
,"03 01 2018","13:24:00","0.05870800","0.05872300","0.05860700","0.05870200","262.57300000"
,"03 01 2018","13:25:00","0.05870800","0.05872900","0.05861000","0.05863200","481.69500000"
,"03 01 2018","13:26:00","0.05868600","0.05868600","0.05858500","0.05860000","323.63500000"
,"03 01 2018","13:27:00","0.05865500","0.05865800","0.05850800","0.05863700","381.76200000"
,"03 01 2018","13:28:00","0.05863700","0.05869800","0.05856600","0.05866900","355.89100000"
,"03 01 2018","13:29:00","0.05863800","0.05867700","0.05857300","0.05858400","228.49300000"
,"03 01 2018","13:30:00","0.05858400","0.05865400","0.05852100","0.05860000","222.79500000"
,"03 01 2018","13:31:00","0.05860000","0.05860600","0.05850000","0.05850000","299.44300000"
,"03 01 2018","13:32:00","0.05850000","0.05858900","0.05850000","0.05857200","312.57900000"
,"03 01 2018","13:33:00","0.05857200","0.05864000","0.05853500","0.05857400","220.83300000"
,"03 01 2018","13:34:00","0.05857400","0.05864500","0.05850000","0.05853300","276.20800000"
,"03 01 2018","13:35:00","0.05862800","0.05863500","0.05848800","0.05854800","228.73100000"
,"03 01 2018","13:36:00","0.05854700","0.05855000","0.05844100","0.05845300","288.93400000"
,"03 01 2018","13:37:00","0.05845300","0.05851800","0.05839900","0.05847900","215.71300000"
,"03 01 2018","13:38:00","0.05847900","0.05848000","0.05832600","0.05836100","332.40300000"
,"03 01 2018","13:39:00","0.05844200","0.05844200","0.05829000","0.05833500","349.77300000"
,"03 01 2018","13:40:00","0.05838700","0.05842700","0.05833600","0.05836800","329.81300000"
,"03 01 2018","13:41:00","0.05841900","0.05851400","0.05836800","0.05846000","231.23100000"
,"03 01 2018","13:42:00","0.05849700","0.05864500","0.05845500","0.05852500","324.06100000"
,"03 01 2018","13:43:00","0.05852200","0.05858400","0.05849700","0.05849700","201.52200000"
,"03 01 2018","13:44:00","0.05849700","0.05856000","0.05846200","0.05847600","256.93600000"
,"03 01 2018","13:45:00","0.05847600","0.05853700","0.05844000","0.05844700","190.40200000"
,"03 01 2018","13:46:00","0.05844600","0.05850600","0.05835800","0.05846700","307.59100000"
,"03 01 2018","13:47:00","0.05846700","0.05846800","0.05835400","0.05844500","325.15800000"
,"03 01 2018","13:48:00","0.05838100","0.05845000","0.05835200","0.05835600","391.52500000"
,"03 01 2018","13:49:00","0.05841900","0.05841900","0.05830000","0.05839900","479.26000000"
,"03 01 2018","13:50:00","0.05839900","0.05839900","0.05831200","0.05836700","211.90300000"
,"03 01 2018","13:51:00","0.05834800","0.05835000","0.05826800","0.05834600","271.33400000"
,"03 01 2018","13:52:00","0.05833700","0.05834800","0.05824300","0.05834700","212.79200000"
,"03 01 2018","13:53:00","0.05829400","0.05836000","0.05828800","0.05830100","296.26500000"
,"03 01 2018","13:54:00","0.05835800","0.05835900","0.05823200","0.05835500","304.01800000"
,"03 01 2018","13:55:00","0.05826900","0.05835000","0.05823200","0.05825700","384.56600000"
,"03 01 2018","13:56:00","0.05833800","0.05834000","0.05823100","0.05826600","308.41900000"
,"03 01 2018","13:57:00","0.05831500","0.05839900","0.05826600","0.05835900","307.88500000"
,"03 01 2018","13:58:00","0.05835900","0.05840000","0.05833600","0.05834600","180.05500000"
,"03 01 2018","13:59:00","0.05834600","0.05841000","0.05833400","0.05841000","291.41800000"
,"03 01 2018","14:00:00","0.05841000","0.05851500","0.05836000","0.05842600","525.05200000"
,"03 01 2018","14:01:00","0.05840000","0.05854200","0.05837500","0.05850800","475.94000000"
,"03 01 2018","14:02:00","0.05850800","0.05857000","0.05843300","0.05857000","351.89200000"
,"03 01 2018","14:03:00","0.05854600","0.05854600","0.05842000","0.05846800","262.84700000"
,"03 01 2018","14:04:00","0.05846800","0.05857000","0.05843300","0.05848100","464.04700000"
,"03 01 2018","14:05:00","0.05848100","0.05848100","0.05841700","0.05848000","437.60300000"
,"03 01 2018","14:06:00","0.05842100","0.05858500","0.05841600","0.05856700","450.06000000"
,"03 01 2018","14:07:00","0.05856700","0.05862600","0.05852300","0.05860000","350.82800000"
,"03 01 2018","14:08:00","0.05853000","0.05861800","0.05849100","0.05852000","235.05100000"
,"03 01 2018","14:09:00","0.05858100","0.05861800","0.05850000","0.05852600","325.31400000"
,"03 01 2018","14:10:00","0.05858800","0.05861800","0.05851400","0.05855200","346.56200000"
,"03 01 2018","14:11:00","0.05861200","0.05862000","0.05853500","0.05853600","399.47000000"
,"03 01 2018","14:12:00","0.05853600","0.05860300","0.05844100","0.05848900","337.53600000"
,"03 01 2018","14:13:00","0.05848900","0.05859200","0.05845300","0.05852900","246.38100000"
,"03 01 2018","14:14:00","0.05847100","0.05860400","0.05844000","0.05849400","344.79700000"
,"03 01 2018","14:15:00","0.05849500","0.05863000","0.05844000","0.05856300","283.16000000"
,"03 01 2018","14:16:00","0.05862400","0.05862900","0.05843300","0.05855800","418.69800000"
,"03 01 2018","14:17:00","0.05848000","0.05855900","0.05840200","0.05840700","336.69100000"
,"03 01 2018","14:18:00","0.05841200","0.05850000","0.05839100","0.05848700","352.84300000"
,"03 01 2018","14:19:00","0.05848700","0.05857000","0.05838400","0.05840500","404.03200000"
,"03 01 2018","14:20:00","0.05840500","0.05847000","0.05836000","0.05844600","384.48800000"
,"03 01 2018","14:21:00","0.05844600","0.05844900","0.05831000","0.05839200","333.43600000"
,"03 01 2018","14:22:00","0.05839100","0.05842700","0.05830700","0.05841600","225.58300000"
,"03 01 2018","14:23:00","0.05835800","0.05845800","0.05830600","0.05835000","410.45800000"
,"03 01 2018","14:24:00","0.05836900","0.05840800","0.05825100","0.05827000","374.09000000"
,"03 01 2018","14:25:00","0.05834800","0.05840200","0.05825200","0.05829200","379.30500000"
,"03 01 2018","14:26:00","0.05839800","0.05840100","0.05824300","0.05827500","222.73000000"
,"03 01 2018","14:27:00","0.05831100","0.05852600","0.05822900","0.05831100","497.93400000"
,"03 01 2018","14:28:00","0.05831100","0.05845100","0.05827000","0.05831900","267.91800000"
,"03 01 2018","14:29:00","0.05828300","0.05837500","0.05827000","0.05832300","388.52000000"
,"03 01 2018","14:30:00","0.05832300","0.05832700","0.05800200","0.05821600","438.13000000"
,"03 01 2018","14:31:00","0.05821600","0.05832300","0.05815000","0.05820700","328.97700000"
,"03 01 2018","14:32:00","0.05826200","0.05838400","0.05821100","0.05827400","192.52800000"
,"03 01 2018","14:33:00","0.05827800","0.05842900","0.05826000","0.05829800","325.45900000"
,"03 01 2018","14:34:00","0.05836400","0.05843600","0.05826600","0.05826800","386.87200000"
,"03 01 2018","14:35:00","0.05832900","0.05843700","0.05826800","0.05842900","309.70100000"
,"03 01 2018","14:36:00","0.05842900","0.05855000","0.05836500","0.05847800","546.48900000"
,"03 01 2018","14:37:00","0.05847700","0.05855000","0.05840000","0.05847000","409.34400000"
,"03 01 2018","14:38:00","0.05847100","0.05863400","0.05845500","0.05863400","329.26700000"
,"03 01 2018","14:39:00","0.05860100","0.05867000","0.05849000","0.05862600","476.58300000"
,"03 01 2018","14:40:00","0.05855200","0.05862500","0.05836900","0.05843100","340.23600000"
,"03 01 2018","14:41:00","0.05843200","0.05852100","0.05833300","0.05847800","388.39200000"
,"03 01 2018","14:42:00","0.05847700","0.05872600","0.05838500","0.05872600","455.27800000"
,"03 01 2018","14:43:00","0.05852800","0.05872600","0.05845300","0.05851000","322.72600000"
,"03 01 2018","14:44:00","0.05853000","0.05870000","0.05842000","0.05856900","324.38800000"
,"03 01 2018","14:45:00","0.05857200","0.05870700","0.05844900","0.05859500","489.39200000"
,"03 01 2018","14:46:00","0.05859500","0.05870700","0.05857500","0.05870000","267.26500000"
,"03 01 2018","14:47:00","0.05860700","0.05870000","0.05852200","0.05852600","269.31200000"
,"03 01 2018","14:48:00","0.05852600","0.05861700","0.05842900","0.05845100","339.65100000"
,"03 01 2018","14:49:00","0.05845100","0.05855900","0.05834900","0.05851600","364.99100000"
,"03 01 2018","14:50:00","0.05844200","0.05852100","0.05839400","0.05849800","306.76500000"
,"03 01 2018","14:51:00","0.05845000","0.05852500","0.05840000","0.05850200","480.39000000"
,"03 01 2018","14:52:00","0.05849800","0.05855300","0.05834900","0.05852100","324.77400000"
,"03 01 2018","14:53:00","0.05852100","0.05853400","0.05839600","0.05847600","298.43700000"
,"03 01 2018","14:54:00","0.05847600","0.05850300","0.05840500","0.05845400","373.69200000"
,"03 01 2018","14:55:00","0.05845500","0.05852700","0.05840000","0.05845800","441.11900000"
,"03 01 2018","14:56:00","0.05840100","0.05850400","0.05840000","0.05850300","320.46900000"
,"03 01 2018","14:57:00","0.05846600","0.05861500","0.05841300","0.05850400","337.27500000"
,"03 01 2018","14:58:00","0.05860500","0.05870000","0.05847400","0.05862400","394.91300000"
,"03 01 2018","14:59:00","0.05862500","0.05870000","0.05853000","0.05854100","302.78300000"
,"03 01 2018","15:00:00","0.05854100","0.05864300","0.05853000","0.05854600","334.41000000"
,"03 01 2018","15:01:00","0.05856900","0.05864400","0.05850000","0.05850300","411.96800000"
,"03 01 2018","15:02:00","0.05850300","0.05856000","0.05834200","0.05850400","625.32900000"
,"03 01 2018","15:03:00","0.05850400","0.05865200","0.05850400","0.05853000","283.66500000"
,"03 01 2018","15:04:00","0.05853100","0.05865100","0.05843700","0.05846400","544.04100000"
,"03 01 2018","15:05:00","0.05846400","0.05869800","0.05840000","0.05852700","478.64600000"
,"03 01 2018","15:06:00","0.05852700","0.05868600","0.05845400","0.05845600","402.70800000"
,"03 01 2018","15:07:00","0.05845600","0.05856400","0.05824800","0.05833500","559.67500000"
,"03 01 2018","15:08:00","0.05834000","0.05847600","0.05829900","0.05844100","323.39700000"
