"symbol","TS","time","open","high","low","close","volume"
"BTCUSD",1510444800000,"11/12/2017 00:00:00",6299,6469.6,5400.2,5810.7,172712.47105986
"BTCUSD",1510531200000,"11/13/2017 00:00:00",5810,6682,5780,6476.5,110443.62309468
"BTCUSD",1510617600000,"11/14/2017 00:00:00",6476.6,6689.5,6301,6590,49482.76029047
"BTCUSD",1510704000000,"11/15/2017 00:00:00",6590,7319,6589.9,7265.84095228,71616.02683285
"BTCUSD",1510790400000,"11/16/2017 00:00:00",7263.5,8020,7091,7865.2,85873.80990599
"BTCUSD",1510876800000,"11/17/2017 00:00:00",7867.3,8040,7505,7675.9,75935.97736376
"BTCUSD",1510963200000,"11/18/2017 00:00:00",7674.1,7867.8,7412,7773.3,40707.78063388
"BTCUSD",1511049600000,"11/19/2017 00:00:00",7773.2,8130,7650,8052.7,39114.0810318
"BTCUSD",1511136000000,"11/20/2017 00:00:00",8052.6,8315,7925,8248.8,38281.50492472
"BTCUSD",1511222400000,"11/21/2017 00:00:00",8249,8380,7755.6,8096.9,71852.37085306
"BTCUSD",1511308800000,"11/22/2017 00:00:00",8096.8,8310,8055,8230,28861.36763085
"BTCUSD",1511395200000,"11/23/2017 00:00:00",8230.1,8268,7970,7977.1,32131.52906014
"BTCUSD",1511481600000,"11/24/2017 00:00:00",7977.73459081,8352.1,7871,8191.7,42835.906591
"BTCUSD",1511568000000,"11/25/2017 00:00:00",8189.5,8770,8131.6,8753.4,44275.60759255
"BTCUSD",1511654400000,"11/26/2017 00:00:00",8753.6,9495,8746.9,9305.1,67602.72955089
"BTCUSD",1511740800000,"11/27/2017 00:00:00",9306.6,9771,9231,9723.6,66630.21890773
"BTCUSD",1511827200000,"11/28/2017 00:00:00",9722.9,9999,9580.8,9892.1,47105.99712416
"BTCUSD",1511913600000,"11/29/2017 00:00:00",9895.2,11441,9000,9766.1,182839.74930587
"BTCUSD",1512000000000,"11/30/2017 00:00:00",9766.1,10542,8801,9907,129048.05557505
"BTCUSD",1512086400000,"12/01/2017 00:00:00",9907,10950,9370.1,10860,84144.85318579
"BTCUSD",1512172800000,"12/02/2017 00:00:00",10861,11190,10621,10880,49703.71905393
"BTCUSD",1512259200000,"12/03/2017 00:00:00",10881,11874,10161,11162,93064.39457651
"BTCUSD",1512345600000,"12/04/2017 00:00:00",11161,11600,10718,11599,63775.71081872
"BTCUSD",1512432000000,"12/05/2017 00:00:00",11598,11961,11405,11592,48903.69405379
"BTCUSD",1512518400000,"12/06/2017 00:00:00",11591,13599,11590,13509,83645.05680739
"BTCUSD",1512604800000,"12/07/2017 00:00:00",13509,16649,13139,16609,141223.19309259
"BTCUSD",1512691200000,"12/08/2017 00:00:00",16608,17171,13722,15822,124038.7915975
"BTCUSD",1512777600000,"12/09/2017 00:00:00",15843,16300,13010,14661,77819.3270952
"BTCUSD",1512864000000,"12/10/2017 00:00:00",14679,15741,12730.63686141,14960,107144.81058982
"BTCUSD",1512950400000,"12/11/2017 00:00:00",14939,17450,14927,16753,78076.86384992
"BTCUSD",1513036800000,"12/12/2017 00:00:00",16753,17579,16210,16972,52085.93457029
"BTCUSD",1513123200000,"12/13/2017 00:00:00",16968,17293,15632,16171,62874.06664855
"BTCUSD",1513209600000,"12/14/2017 00:00:00",16176,16999,15851,16384,45731.17445601
"BTCUSD",1513296000000,"12/15/2017 00:00:00",16384,18111,16349,17569,63123.65764636
"BTCUSD",1513382400000,"12/16/2017 00:00:00",17569,19550,17050,19210,48267.95066408
"BTCUSD",1513468800000,"12/17/2017 00:00:00",19209,19891,18622,18960,51803.97212888
"BTCUSD",1513555200000,"12/18/2017 00:00:00",18956,19175,18010,18928,53568.53299659
"BTCUSD",1513641600000,"12/19/2017 00:00:00",18924,18987,16400,17345,66651.94721902
"BTCUSD",1513728000000,"12/20/2017 00:00:00",17344,17709,15500,16425,82156.93475162
"BTCUSD",1513814400000,"12/21/2017 00:00:00",16425,17333,14801,15645,65594.82857517
"BTCUSD",1513900800000,"12/22/2017 00:00:00",15645,15842.42999525,10700,13173,178636.96590219
"BTCUSD",1513987200000,"12/23/2017 00:00:00",13173,14999,12521,14035,59929.24368394
"BTCUSD",1514073600000,"12/24/2017 00:00:00",14036,14050,11600,13477,72382.27824946
"BTCUSD",1514160000000,"12/25/2017 00:00:00",13503,14278,12675,13633,45609.51553933
"BTCUSD",1514246400000,"12/26/2017 00:00:00",13634,16060,13531,15680,63432.82131218
"BTCUSD",1514332800000,"12/27/2017 00:00:00",15680,16494,14454,15375,54988.92117595
"BTCUSD",1514419200000,"12/28/2017 00:00:00",15374,15468,13145,14323,72902.77821839
"BTCUSD",1514505600000,"12/29/2017 00:00:00",14324,15131,13826,14304,47997.44310277
"BTCUSD",1514592000000,"12/30/2017 00:00:00",14304,14417,11651,12384,75442.16785566
"BTCUSD",1514678400000,"12/31/2017 00:00:00",12385,14210,12166,13769,43270.25129356
"BTCUSD",1514764800000,"01/01/2018 00:00:00",13763,13893,12777,13376,29564.92955226
"BTCUSD",1514851200000,"01/02/2018 00:00:00",13375,15500,12795,14722,56192.95272942
"BTCUSD",1514937600000,"01/03/2018 00:00:00",14717,15428.83091885,14500,15150,38358.37345226
"BTCUSD",1515024000000,"01/04/2018 00:00:00",15150,15422.15785315,14060,15159,46479.98264264
"BTCUSD",1515110400000,"01/05/2018 00:00:00",15159,17105,14725,16911,54627.60106518
"BTCUSD",1515196800000,"01/06/2018 00:00:00",16912,17252,16251,17169,29616.48524759
"BTCUSD",1515283200000,"01/07/2018 00:00:00",17165,17178,15712,16215.35727958,30838.08496089
"BTCUSD",1515369600000,"01/08/2018 00:00:00",16213,16329,13755,14906,64952.71702253
"BTCUSD",1515456000000,"01/09/2018 00:00:00",14911,15355,14122,14425,43436.35912279
"BTCUSD",1515542400000,"01/10/2018 00:00:00",14429,14901,13300,14900,57332.64613851
"BTCUSD",1515628800000,"01/11/2018 00:00:00",14900,14999,12639,13254,71695.39341684
"BTCUSD",1515715200000,"01/12/2018 00:00:00",13253,14100,12751,13794,37423.47346585
"BTCUSD",1515801600000,"01/13/2018 00:00:00",13790,14580,13750,14199,29006.20195027
"BTCUSD",1515888000000,"01/14/2018 00:00:00",14192,14393,12874.34212454,13558,35602.02327452
"BTCUSD",1515974400000,"01/15/2018 00:00:00",13554,14356,13300,13601,33507.90572265
"BTCUSD",1516060800000,"01/16/2018 00:00:00",13602,13617,9940,11065,131832.52144202
"BTCUSD",1516147200000,"01/17/2018 00:00:00",11065,11497,9231.1,11108,132246.81650434
"BTCUSD",1516233600000,"01/18/2018 00:00:00",11113,11904,10515,11030,85205.02453748
"BTCUSD",1516320000000,"01/19/2018 00:00:00",11031,11900,10647,11476,48550.29998555
"BTCUSD",1516406400000,"01/20/2018 00:00:00",11477,13017,11407,12731,46302.63241255
"BTCUSD",1516492800000,"01/21/2018 00:00:00",12731,12732,11015,11514,53624.38681432
"BTCUSD",1516579200000,"01/22/2018 00:00:00",11513,11900,10009,10779,66353.71775118
"BTCUSD",1516665600000,"01/23/2018 00:00:00",10779,11427,9900,10811,63851.92778121
"BTCUSD",1516752000000,"01/24/2018 00:00:00",10812,11557.88958366,10430,11391,43857.62788588
"BTCUSD",1516838400000,"01/25/2018 00:00:00",11390,11734,10845,11147,34411.83155151
"BTCUSD",1516924800000,"01/26/2018 00:00:00",11147,11700,10276,11070,56747.00561351
"BTCUSD",1517011200000,"01/27/2018 00:00:00",11069,11689,10800,11458,34400.30046139
"BTCUSD",1517097600000,"01/28/2018 00:00:00",11458,12190,11390,11828,29622.62450128
"BTCUSD",1517184000000,"01/29/2018 00:00:00",11835,11975,11070,11217.81768538,25648.29835264
"BTCUSD",1517270400000,"01/30/2018 00:00:00",11217.81768538,11250,9860.4,10171,61285.95988124
"BTCUSD",1517356800000,"01/31/2018 00:00:00",10171,10414,9760,10267,43232.31052511
"BTCUSD",1517443200000,"02/01/2018 00:00:00",10268,10336,8941,9181,78778.32009414
"BTCUSD",1517529600000,"02/02/2018 00:00:00",9181,9213,7960,8890.9,123340.81540421
"BTCUSD",1517616000000,"02/03/2018 00:00:00",8890,9499,8180,9225.06926588,51910.03301381
"BTCUSD",1517702400000,"02/04/2018 00:00:00",9223.9,9410,7809,8185.2,74417.19860811
"BTCUSD",1517788800000,"02/05/2018 00:00:00",8185.2,8380,6651,6946.6,131291.80006036
"BTCUSD",1517875200000,"02/06/2018 00:00:00",6948.6,7880,6000,7678.8,192767.51589836
"BTCUSD",1517961600000,"02/07/2018 00:00:00",7677.2,8488.9,7175.1,7586.9,106698.95836063
"BTCUSD",1518048000000,"02/08/2018 00:00:00",7585,8648.9,7565,8239.7,77616.13731753
"BTCUSD",1518134400000,"02/09/2018 00:00:00",8239.8,8750,7724.9,8678.1,63038.20332767
"BTCUSD",1518220800000,"02/10/2018 00:00:00",8679.1,9074.9,8151.3,8563,68145.76424786
"BTCUSD",1518307200000,"02/11/2018 00:00:00",8563,8570,7851,8069.3,52226.57572134
"BTCUSD",1518393600000,"02/12/2018 00:00:00",8070.7,9000,8069.57681296,8902.9,51386.55107161
"BTCUSD",1518480000000,"02/13/2018 00:00:00",8902.8,8952.9,8313.52192073,8511.6,39510.97625897
"BTCUSD",1518480000000,"02/13/2018 00:00:00",8902.8,8952.9,8313.52192073,8511.6,39510.97625897
"BTCUSD",1518566400000,"02/14/2018 00:00:00",8512.1,9489,8512.1,9455.5,50355.10445747
"BTCUSD",1518652800000,"02/15/2018 00:00:00",9452.8,10176,9338,9996,67559.44509757
"BTCUSD",1518739200000,"02/16/2018 00:00:00",9996,10271,9670,10162,43868.12020493
"BTCUSD",1518825600000,"02/17/2018 00:00:00",10161,11084,10049,11062,52814.53068791
"BTCUSD",1518912000000,"02/18/2018 00:00:00",11062,11250,10122,10400,69821.77417197
"BTCUSD",1518998400000,"02/19/2018 00:00:00",10399,11250,10308,11172,50701.38956789
"BTCUSD",1519084800000,"02/20/2018 00:00:00",11172,11788,11100,11211,60919.59904305
"BTCUSD",1519171200000,"02/21/2018 00:00:00",11212,11239,10200,10450,76960.8730687
